respondent_id,country,language,age,gender,education,device,source,iq_true,eq_true,cq_true,bias_true,doi_true,npi_true,sd3_psy_true,sd3_mac_true,sd3_narc_true,hsq_aff_true,hsq_self_true,hsq_aggr_true,hsq_soci_true
R0101,US,en,55,F,secondary,desktop,organic,105.49415113634083,97.78704807404083,102.32883050587024,0.9137833321408858,0.8741790727473714,0.44348884618429485,0.32380281886409645,0.4705889027303354,0.2467442617271594,0.689619948977157,0.4459882531138426,0.615196701499896,0.4764296065660115
R0102,RU,ru,30,F,master,mobile,organic,67.76050124182476,102.06001595605409,94.18940266489955,0.4344539908151397,0.4935834925289783,0.31404808896212416,0.5434373810919086,0.5534383649046402,0.7186526307219658,0.6803867969171368,0.537239519007668,0.22066959824532084,0.31810379901012625
R0103,US,en,24,M,phd,mobile,panel,95.82168394559962,117.01784825698869,84.19198245037552,0.8261727706750502,0.7870131395600481,0.9013024462857703,0.7696285515538637,0.17362173799648145,0.1896940307005683,0.6030031562904153,0.6295296277136987,0.7056679765129564,0.3374995819760281
R0104,RU,ru,62,F,secondary,mobile,panel,95.81002961384996,94.03517711456881,92.9593022148402,0.7952660562248967,0.3038789620434323,0.3030976079749494,0.8594329808038,0.4241697171137759,0.49787366326475857,0.5224113234147726,0.5668510596064589,0.4267158046486662,0.35237971888508246
R0105,IN,en,44,M,secondary,desktop,organic,82.28180445832538,81.99831361155913,103.4033292968807,0.1646302292800814,0.15755508117002692,0.6830851874044975,0.39639311430328106,0.36295903278502994,0.48435666299244434,0.3378237991422755,0.4008340245637577,0.41330294317123145,0.8089365160012579
R0106,IN,en,23,F,secondary,mobile,panel,85.02525434694992,80.40585244493539,125.07731242056538,0.5259008481968499,0.8048195352309658,0.18709276205383382,0.821738572356104,0.649943467347849,0.061915843612053295,0.18360399656729534,0.7160006043605694,0.8027755031647344,0.5642153912961099
R0107,US,en,54,M,phd,mobile,ads,99.35351582847824,102.22149514828932,117.08645013907679,0.36030196426223887,0.09626345599624725,0.4801241258956194,0.8041295972641548,0.5635348307635868,0.3683985159772988,0.7602474501354503,0.4294687329416248,0.4729978414525174,0.5111221294797159
R0108,DE,de,32,F,secondary,mobile,ads,82.9494258799485,99.24664847706369,110.53814541027825,0.8647529665321483,0.8260395539970958,0.6482298590847366,0.8810631736651016,0.43270475651681756,0.38998359375047376,0.3078111849956097,0.6846815561879971,0.30987695940916526,0.39807712279250423
R0109,DE,de,56,M,bachelor,mobile,ads,83.93187283520913,91.64390996747908,86.25094034097422,0.7536113820805149,0.6462264028939323,0.31988678684812544,0.3117361999247409,0.6432725492432197,0.6427724175584252,0.552137215496917,0.6441701288933018,0.5868518032459888,0.7717099367210667
R0110,IN,en,35,M,bachelor,desktop,panel,83.45030399599923,93.91290240799418,100.48798721480053,0.5800547168832796,0.4492932956992169,0.43171905808575883,0.7661394841439697,0.49233984086066607,0.27268570161679384,0.5680859720150272,0.46893049427682815,0.8322591351810534,0.5244958218674611
R0111,DE,de,38,M,bachelor,mobile,panel,94.07544096626664,99.16307707216076,96.2425533766411,0.3654268108315922,0.6090917418694097,0.1599884870301755,0.3311518582090831,0.5038977588143024,0.15268342582763725,0.5809664389939986,0.44283750396861016,0.8530908024198425,0.3024891926935399
R0112,RU,ru,51,F,phd,desktop,ads,105.7585934473903,121.14207059557602,80.9506008407044,0.692069955317227,0.5444404127869208,0.6593554050358438,0.3126562202826547,0.418703044618792,0.8392736178710499,0.39751308677467717,0.7261425838457838,0.1896551979049039,0.19196261075753873
R0113,IN,en,30,F,secondary,mobile,organic,90.63088627029373,90.56820768377344,122.79789366300483,0.7903630517919698,0.4966321506360733,0.5058754231243291,0.8085414838774481,0.37728074792059857,0.43594231912337683,0.5762784856115462,0.8121708986480283,0.826988018392652,0.6414821871511889
R0114,US,en,61,F,secondary,desktop,organic,88.5819563549665,107.3551065255785,101.09776239389717,0.5862742890058074,0.3507140720593221,0.8604615065030212,0.43326499185764794,0.6986014352503526,0.7913401115956502,0.3454455835825205,0.19595175428962916,0.3540352000049075,0.6152365666507716
R0115,RU,ru,36,M,bachelor,desktop,panel,79.867590760083,99.04361746062878,70.95250265782201,0.2586676350310834,0.45918497858600776,0.2779196649097757,0.45712678456327527,0.5289237397743612,0.32421953611773824,0.7489530756654273,0.11947413184136063,0.6447257084684458,0.4966362661812445
R0116,DE,de,21,F,master,desktop,organic,117.95259380411323,67.57944101617375,98.59362901623747,0.8148023784176662,0.39922022901331594,0.3553373586100594,0.32572101116496965,0.9350731822263967,0.2775171277577928,0.3517546106032168,0.27700249127409154,0.5576665027897736,0.20693270150137952
R0117,US,en,42,M,secondary,mobile,panel,123.2189634745016,90.99034812675383,100.64548394426251,0.4932142608946506,0.08711155153081966,0.24015834566191357,0.24372511499977587,0.47697710058084086,0.3014691733710081,0.30394482532218825,0.2697835256801258,0.1705194619372927,0.7600724690721061
R0118,RU,ru,36,M,secondary,mobile,panel,86.32148582832126,67.13002518378613,89.13378396344753,0.4467607229046426,0.32137893410813967,0.17060734926238885,0.4292976554503595,0.4475952281824174,0.3889031294988444,0.2237963240047595,0.19967192046955312,0.37528409573584953,0.5154278011107478
R0119,US,en,60,F,secondary,mobile,ads,125.58680319849947,103.42278547507287,89.27031008411717,0.3872463918155558,0.4967455189426235,0.5927829918963591,0.3643046511541035,0.6962858385447995,0.40035364047892547,0.17837914610598055,0.5483038733535999,0.1983020586965798,0.8145159004430257
R0120,RU,ru,20,M,bachelor,mobile,organic,86.85843404564524,98.55722722046667,87.35414598673978,0.09873075032592908,0.5205318392855148,0.3668607200574292,0.6319728513633956,0.5516127645921631,0.7441423669097121,0.43389111488806154,0.29025557273325736,0.5861350750268536,0.6796308704521034
R0121,RU,ru,33,F,secondary,desktop,panel,105.14256578961655,108.01875150362945,93.18871605747796,0.13524921058127878,0.4270263673242698,0.6776458942615823,0.6272982663580826,0.6944770697043892,0.8828524348932283,0.2757102792213215,0.48560717724800634,0.12112710802102392,0.20308647528060256
R0122,DE,de,18,F,master,mobile,ads,137.3342821129601,64.23844178340163,89.3956288047473,0.5328098916239477,0.3573171602612385,0.4621039798999072,0.34018236315265415,0.4794514628577877,0.48177522697999126,0.0854456034952498,0.35397488224656454,0.6361611184504838,0.5217597756475184
R0123,DE,de,24,F,secondary,mobile,panel,87.8334341582166,101.63385253393578,111.3369979246815,0.20510729882423676,0.4150607164016995,0.6440509196429125,0.18168045115494527,0.6992268809914303,0.5906555180280985,0.40332829993117736,0.8643787279988624,0.37477189567941255,0.7852129869126484
R0124,US,en,24,M,secondary,desktop,panel,106.73018118951133,90.91842260322906,78.08605255509306,0.7759939411832335,0.3862940907436759,0.8050148979463084,0.6398808411529914,0.1389927997568375,0.500105961280509,0.2251114634011762,0.24911976430110447,0.742761088037754,0.653327876254324
R0125,IN,en,56,F,phd,desktop,panel,110.12864693878119,115.86685173808596,102.91347498767294,0.3444478198909526,0.5513878352931864,0.5235242238008397,0.6784748373264011,0.13148331429967716,0.7349858742086054,0.429950096995686,0.393315980693152,0.5554558669487085,0.7134311761677814
R0126,IN,en,20,M,bachelor,desktop,panel,108.4564336075243,75.22431739796943,87.81547646723953,0.8942516652424325,0.4132000720338434,0.49363419446235857,0.7925718044884779,0.6640209406227416,0.18813251804037787,0.5890595033016524,0.5208995297310919,0.6138700913983356,0.5026838177663944
R0127,IN,en,47,M,secondary,desktop,organic,103.92781077544177,125.18566900509055,121.10171957561806,0.5542091711986028,0.301257526067064,0.6018698237882908,0.5162164701855981,0.2550184916625754,0.8878084553561642,0.4708885490050702,0.5774043835709586,0.598675719523862,0.6692014243335357
R0128,IN,en,32,F,master,mobile,organic,98.24460953272698,108.15633925108735,103.9496817528822,0.5911030960612068,0.8908575162824365,0.3959357622177575,0.4951230893481823,0.4765191183244784,0.5784889719256981,0.8911369122114986,0.8648736541004316,0.7417809511639419,0.39069279551608155
R0129,IN,en,42,M,bachelor,mobile,ads,97.84002648313287,94.77272695029308,102.49652853106832,0.17678717347715603,0.5972880443792014,0.2652535268132376,0.4305531157698143,0.7048647617815635,0.2386698707929864,0.7546139381902732,0.465829923368618,0.25365310638974253,0.507060248560136
R0130,IN,en,25,M,secondary,mobile,panel,94.17498084843484,76.27643388203042,114.03595609310689,0.5075213829926694,0.6872348862517367,0.4170478145806946,0.9452117962205997,0.7323870969566001,0.1164110491329917,0.4042229266542973,0.627557804136369,0.9002042226629707,0.32836165609980605
R0131,DE,de,30,M,secondary,desktop,panel,95.47047244346444,90.05863328375821,107.93640191499549,0.3691638886534393,0.4635733811380808,0.35822023253551405,0.8520676059009357,0.5244156021158066,0.20571965945286277,0.6309848442529467,0.6857213505836867,0.561267876766186,0.6590449194415693
R0132,IN,en,52,M,secondary,mobile,ads,100.73971072811314,97.7870270446281,102.14835209607322,0.5916724736522105,0.36173949915834736,0.7058444458903754,0.4092484569505502,0.640940332951931,0.8490006054597053,0.5627595006498228,0.6732299757747764,0.051287333007423774,0.43245314136195095
R0133,IN,en,61,M,secondary,desktop,ads,95.57257033066469,132.84598012077768,111.96233232632885,0.844786725149463,0.7008304594543193,0.44893294630336966,0.15987953833982116,0.39394870736875204,0.9151977730989884,0.8974149897976398,0.6859596989237674,0.4659590157869939,0.10926894793685431
R0134,IN,en,38,M,bachelor,mobile,organic,83.01232961386359,122.75379795513327,124.86600189917212,0.47651572179409624,0.3653889788794341,0.18500225691438799,0.7718143595933891,0.017868875234752033,0.7871761112664419,0.7706139767700703,0.4759522764401412,0.49725050214618916,0.3537261419958613
R0135,DE,de,37,F,phd,desktop,ads,101.33236447469871,105.28259976143421,105.25864481157689,0.2959662389746513,0.15272097791760442,0.6026901157111445,0.5227567128304534,0.34696515085634433,0.5676992823321214,0.43389509424229455,0.5956650511295312,0.6379885832949372,0.5392158997112847
R0136,IN,en,28,F,secondary,desktop,organic,81.07228005734217,88.33311822525987,96.12696142759204,0.7969220961392928,0.46526518095718666,0.23929638484072088,0.36525075788841077,0.7285370335493185,0.47083736309464924,0.6684306397350498,0.19290782938804968,0.5430909858385626,0.5619278018054114
R0137,US,en,55,M,phd,desktop,organic,86.3334788305716,75.20270541762623,85.32880809124173,0.22580802542866849,0.6328511280718233,0.2726800637631711,0.5031545138782433,0.3204372326332028,0.25641663738286263,0.3710951526823985,0.3963130016675835,0.5350333800848982,0.7964991205687411
R0138,RU,ru,20,M,bachelor,mobile,organic,124.80969266783086,89.40534192766121,138.6886659871707,0.32018631439385853,0.5149800337220607,0.1588853374529694,0.3928251971222712,0.7466428141671667,0.3413288813424217,0.7070646585210908,0.5567332848982024,0.5981289276026699,0.7955933470972439
R0139,US,en,23,F,secondary,desktop,ads,138.12241583701018,111.78556315756045,101.89273213227573,0.19458936086339412,0.76079639150853,0.4676197227565725,0.22655684695847422,0.6702818890886388,0.7987549630703679,0.6154008843695051,0.4302489913328745,0.39657433000607506,0.4771272612170402
R0140,DE,de,58,M,secondary,desktop,organic,96.24350738963045,134.88545445014108,96.16193742181268,0.48461041077500505,0.385499117264492,0.6111572316320614,0.3887826150063256,0.27224540933935537,0.8688829216439231,0.4817249852288383,0.3597167811942454,0.26447260313452636,0.7477196273016572
R0141,US,en,51,F,bachelor,desktop,organic,111.15442210445224,86.50752938819394,91.32548060204662,0.8549715048638054,0.5659807456998294,0.271651116736644,0.8785511308990261,0.6175736787399428,0.30088393304730465,0.21091118522360686,0.201580264489893,0.32091579955418537,0.4749008278141908
R0142,IN,en,34,M,master,mobile,ads,72.58305861562474,84.45503259552338,122.85134850000495,0.8278148505690667,0.432581105378454,0.1798213477306687,0.22517958447220077,0.6325846140982737,0.26583651289737964,0.19907518270811772,0.6152593637123239,0.848286160867102,0.6336841304678569
R0143,RU,ru,53,F,master,desktop,organic,102.99895290328877,106.84065742154795,88.39515768339047,0.7397735490465537,0.47827220458709374,0.3981761383188083,0.30171145452835274,0.4414190685570933,0.3083737945933158,0.4406081362932886,0.48034734049490485,0.7143291900630772,0.42190268570214307
R0144,US,en,50,F,master,desktop,ads,95.9403005820946,108.32615102462232,111.6830955206099,0.35718566072514574,0.2499623294570807,0.414853645691513,0.5149587362788692,0.4021161643654094,0.6473732370237699,0.3698099174841413,0.6129347785045314,0.36411001934957193,0.43543976227736
R0145,IN,en,40,M,master,desktop,ads,88.3665996693156,123.62879445183336,99.31565108784864,0.6537753557589415,0.08518562086723495,0.49074335217011933,0.31572238359546945,0.3133638543701941,0.5355678678893658,0.65954075651607,0.4139833611596463,0.340257558712317,0.7500503269836085
R0146,DE,de,48,M,phd,desktop,ads,115.1728799990804,101.2309536777309,120.8796661609362,0.6379815319727545,0.43485163512626906,0.5054135053403184,0.3973550514168846,0.6074909110357789,0.33209556343660246,0.6189526451538261,0.8916798154705081,0.712592154593363,0.40852178000750616
R0147,RU,ru,47,F,bachelor,desktop,ads,93.47457754887893,100.17824396419654,97.28264541103977,0.3793533220924656,0.6453813052029544,0.5823007671217894,0.5278547922337234,0.8596003876351508,0.1636566232093532,0.3848642276505582,0.1380824662220985,0.7237505232205605,0.4971062284469694
R0148,US,en,41,F,secondary,mobile,panel,128.3767059916336,93.08733550380721,62.86974298200772,0.5566463040164167,0.5965787247605882,0.8924796084037449,0.2597259507670142,0.808926966824331,0.07795821425090015,0.4257487729570343,0.22306097564537902,0.21163330409954903,0.7448031392251981
R0149,RU,ru,56,M,master,mobile,panel,78.22562020308227,108.36375888934298,96.44145654361864,0.612707124093808,0.6368818848279331,0.8251486207686545,0.8383863482183139,0.5987160803763883,0.20510003522863396,0.48496339475440337,0.6987790030322385,0.3858800314911087,0.8193496943261217
R0150,DE,de,35,M,bachelor,mobile,organic,103.00002822651074,93.05763944086934,114.24872497454615,0.517432228105318,0.5014124160227388,0.6086573185924969,0.3662481761611104,0.3459366089423177,0.7928557579340461,0.6548072985484074,0.6707952851058233,0.8285428850015754,0.40338430304089573
R0151,RU,ru,54,M,secondary,desktop,ads,101.77097023125371,90.39716481492225,93.20677573846783,0.2170700202942038,0.819373867390509,0.40223929024513055,0.4223630083557467,0.2553332833688543,0.45707475561593386,0.5792428421921674,0.674394857658392,0.6724279573888428,0.5582079163233022
R0152,US,en,37,F,secondary,desktop,organic,113.24097294521891,127.63525795295921,98.08085048690542,0.21296819171817993,0.6381252361696731,0.7524706719776304,0.26783604456849014,0.5845535124160715,0.20284467870271627,0.33573955528111216,0.40433585123872295,0.602439134767654,0.656045723462505
R0153,US,en,59,F,phd,mobile,ads,91.5226067250151,127.88363301595192,105.64776557549412,0.38615153741747965,0.7224338727323067,0.4491126860460763,0.5255398297528767,0.6919139513527303,0.9116037902825813,0.8052138424277842,0.6286877686038378,0.619194001618146,0.43081942547986374
R0154,IN,en,26,F,master,mobile,ads,82.86135584540001,112.41229395121631,92.85609347869774,0.6285228505028185,0.5373758542552707,0.7884971520683394,0.8834745122004372,0.40383417069800787,0.8434859187923152,0.34262861907547176,0.41825365158542954,0.42033643872017823,0.8048971048194403
R0155,DE,de,54,F,bachelor,desktop,ads,83.64636388742737,100.72146522628839,74.3154407538644,0.6572197002346434,0.17451980802100175,0.3901427611190968,0.5884324839698937,0.32622348113663574,0.7512066628630178,0.13364959358340658,0.5238273520946369,0.33899729068550344,0.2535721221389646
R0156,IN,en,20,F,secondary,mobile,panel,98.19535741945089,100.41658223717047,93.506648680182,0.45049262078895547,0.3510398848803307,0.4722516286768497,0.25117048878631054,0.9247562787723542,0.35226384266639515,0.8488986978359508,0.5320666018596123,0.5099076201820149,0.2157305300020983
R0157,IN,en,31,F,phd,desktop,ads,107.19700382999869,100.05712156540609,86.25828138078441,0.7118711146690869,0.48901130119822867,0.43023252753109426,0.43068057721061714,0.8212103761361236,0.4213949999200708,0.17423836550353072,0.15387865278525906,0.8012100597996398,0.35676057569827635
R0158,IN,en,51,F,bachelor,mobile,organic,120.86661284941894,93.35441829420309,88.89707314695004,0.8920617061566404,0.49199484583685343,0.7941630836360619,0.35459628150344114,0.9305130548762403,0.21530934668462318,0.8410512177906438,0.4474209826490525,0.7721390499362236,0.44577573458549946
R0159,RU,ru,48,F,master,desktop,organic,112.1462681387045,120.46873624448914,116.24367676906304,0.584773391335106,0.2717493606070589,0.8189315811233413,0.3581277438922587,0.5142968071246143,0.7355969831362832,0.7165557791677959,0.1077750949944404,0.24258271393374914,0.2556059787974954
R0160,IN,en,47,F,bachelor,desktop,organic,120.66838906970563,86.83838738949757,104.89618531856031,0.40221935285884947,0.8163160305443891,0.35423688273839427,0.43526068491568987,0.11882960161953089,0.05713834387687342,0.8427901688473596,0.4003517817195115,0.6707084706175759,0.7601433857641117
R0161,DE,de,49,F,bachelor,desktop,organic,115.38627865188195,104.36010611405365,91.04375072213014,0.48833949070653365,0.644872977583995,0.7723230070887886,0.340058116935407,0.6192339997871527,0.4287350140890707,0.6739399101993371,0.471703538873674,0.5853516353162043,0.6848426615919427
R0162,US,en,45,M,master,desktop,ads,120.1097944252544,93.79882471908196,96.88481644564177,0.16782055676167446,0.13202694650654967,0.583038380849203,0.3912695827467937,0.47442622041878074,0.3401438576882762,0.5723691229180206,0.48669310459467363,0.8061486283552356,0.45932095441671283
R0163,IN,en,58,M,bachelor,desktop,panel,108.4435702845473,94.30185860500609,99.57624631811802,0.39116059334611264,0.510728122873302,0.7721248280864927,0.5275135801934456,0.4335217355452114,0.6718198786061467,0.7332063835653643,0.5388345653973534,0.6845031106385684,0.8293634876855406
R0164,RU,ru,34,F,phd,desktop,ads,88.84067563595293,93.36480047236797,106.80582805972776,0.4510709770719147,0.5521169094096375,0.5135148804605282,0.6299198662666353,0.8147780416525008,0.7413600263414731,0.44416875606363415,0.5556815795989045,0.19764190867741008,0.19389804038342687
R0165,DE,de,31,F,bachelor,desktop,ads,115.35283596249349,111.90603494245731,82.4446800366479,0.22171426679791473,0.3873463693983031,0.6385029053311813,0.6107558424334055,0.6916263411291723,0.7492851369052764,0.3067864102320676,0.18604665385685645,0.35745704718587623,0.6181263980384013
R0166,RU,ru,57,M,secondary,desktop,ads,101.06876708318649,102.50603771831135,100.74254319348391,0.7087292590272971,0.8114675750962423,0.33109672555442826,0.7464496417902462,0.3816198281310575,0.30637558982989066,0.25500443805489303,0.647192654396158,0.4282796509239844,0.6230999623617229
R0167,DE,de,63,M,bachelor,mobile,ads,78.90993031531431,67.73012032654746,90.42771031415973,0.4724835393571627,0.6148432938543246,0.2258114719386429,0.21766048618255973,0.5993811896721505,0.41704387724139313,0.10821070439463339,0.3276817158776688,0.40758881043385925,0.4693840593958554
R0168,DE,de,43,M,secondary,mobile,panel,105.07640282688094,129.64314322352553,80.0061501946729,0.5623675662236738,0.6283389116067479,0.8600574915730116,0.2312179441178043,0.3197691703530123,0.6578520682079427,0.5234156992158729,0.48634817246614115,0.6879832322250248,0.4706382940542219
R0169,RU,ru,26,M,bachelor,desktop,ads,105.0231919580793,113.6603762325305,84.87315448085891,0.17797408581485682,0.2369220991524411,0.6978133954920915,0.4726744777076542,0.7112309256930163,0.759349709532316,0.6842383227691377,0.4169070795932743,0.41042550314170384,0.8074210718738932
R0170,DE,de,25,M,bachelor,mobile,organic,124.12460577469811,94.28235817187598,111.79095690133323,0.28670133386801566,0.50714852707518,0.48002436065351917,0.7205906436387343,0.3738589089727076,0.6948771792111842,0.392028151949204,0.5032914097126195,0.5250107933044118,0.27706715197045323
R0171,IN,en,46,F,secondary,mobile,organic,117.52278744692218,74.00746471320628,123.07814059085209,0.6744321497036384,0.6398989625647382,0.6086944117645197,0.8343358871902038,0.8664985746470972,0.48178502877562174,0.06121258338826416,0.5826646597852665,0.8541732454762168,0.7111755918691207
R0172,US,en,57,F,bachelor,mobile,organic,87.83749668352884,84.50411018709202,80.7778847936483,0.4924786289516919,0.29923639428075577,0.11692818659129926,0.662822653515421,0.4765392935076759,0.1353039671744415,0.8297149760685151,0.3673802877591942,0.7656408599772041,0.4359092318085879
R0173,DE,de,61,M,master,mobile,ads,112.69596610607428,90.55041864428057,93.49595987406907,0.661624885762362,0.4980051070932636,0.5660579245225934,0.47744324739030625,0.2625177038048908,0.704137381732986,0.5039268915111231,0.21270872090963533,0.297886563918642,0.3097324857626364
R0174,RU,ru,38,F,master,mobile,organic,116.72979425071745,112.30454296489567,113.88784408072814,0.5798048857847751,0.5820377104010797,0.7502559742974757,0.5830709585413995,0.44292269164191694,0.5200287164840626,0.6527076868018626,0.26616897046971416,0.14087858703987927,0.6366123042511497
R0175,IN,en,18,F,master,desktop,ads,145.57912190030723,99.47432306189015,104.1964061884495,0.2937292737760667,0.9159776515024284,0.8646871432550389,0.31889330416212686,0.9414150210509034,0.36916375338682555,0.6682979928682812,0.8783804953304918,0.5185270422504246,0.6075708950386227
R0176,DE,de,46,F,secondary,mobile,organic,90.09499155773034,88.42161344935147,65.02326741605091,0.36709413896307364,0.7852907958839289,0.2205537209744736,0.3673229108519398,0.4061937464812143,0.3084515712080159,0.4973845586479932,0.3551985267755414,0.20615014299685136,0.26027365521311735
R0177,RU,ru,36,F,master,desktop,organic,111.87321391667993,94.22953486208169,73.69886631268201,0.6138892009485384,0.5389940640176434,0.22625453008126858,0.6897557824776456,0.5108000742270802,0.601762247632589,0.37410033029546114,0.4563248527801677,0.5920569663266354,0.5773985944840877
R0178,DE,de,51,M,master,desktop,organic,81.2404813648712,72.27340732367966,101.83798315290974,0.19290122571566823,0.4489956443952104,0.6289002119163409,0.6249601947030702,0.387735626985981,0.46378654788438584,0.20719157481569692,0.586821578029081,0.6864270462971059,0.6378795455467154
R0179,DE,de,50,F,bachelor,desktop,panel,122.301012170879,112.31350924779403,96.50757716034043,0.27444365819719196,0.5553791147694244,0.759274590308834,0.22771733557883767,0.6931074892990423,0.7397063418249616,0.4468068200410093,0.5295367749778587,0.7027224576429866,0.6188798633896895
R0180,IN,en,37,F,master,mobile,panel,115.05546612514655,61.60044711584914,101.5948881311238,0.7202430799451289,0.37714966865036703,0.4436730462346815,0.6064335086419986,0.856354359432172,0.6194055393435023,0.3573900117768366,0.19740549007538247,0.8840814126651763,0.7482892932757818
R0181,US,en,64,M,master,desktop,organic,101.71485568945162,108.82389675821292,111.02713086030067,0.35156683324014215,0.4786833658464752,0.7579204864936483,0.4804217206438891,0.6459675670227706,0.18087319746434294,0.35842207936249004,0.8288913914347323,0.48336000121160244,0.6366834256478343
R0182,US,en,20,F,secondary,mobile,ads,102.37432442563193,90.66059006727473,102.87496844949817,0.5229602178707948,0.19454219983246485,0.6558916039325362,0.623048770570592,0.3795724225740821,0.6273018117038657,0.43344176012450514,0.6029289786744759,0.2454565689661112,0.41584168990341097
R0183,US,en,37,M,phd,mobile,panel,94.25787800662796,79.85417092895469,84.52408047106493,0.6543560375991864,0.5511988914123884,0.6523394000625923,0.6782891854574012,0.6019526490120654,0.453916575898402,0.28247829737900493,0.3236291644456736,0.5110956082212018,0.7005399836988626
R0184,US,en,20,M,phd,mobile,organic,83.544947711909,112.26245269311524,79.33225379956973,0.6107861268334362,0.5764613749092891,0.572795034250552,0.43224312768022194,0.2548394436676341,0.8292509580808742,0.6181159924238326,0.7746790539351817,0.17629177653185643,0.2717803444956881
R0185,US,en,28,M,phd,mobile,organic,110.64170790945455,66.62990477440913,134.1189690110643,0.17146359455763402,0.7140711281491686,0.4739444569195752,0.5779766813425464,0.851428170693828,0.5077467814208682,0.5504841829609983,0.8705970142139768,0.8900376757759696,0.8925685934691522
R0186,RU,ru,43,F,phd,desktop,panel,107.21388127429852,110.45241188093709,87.26584500430582,0.37730172541921736,0.4627976453095071,0.42360181997199675,0.49902946894243216,0.5571908096503073,0.6676859215546568,0.820552891142754,0.5414179134321426,0.405771785805742,0.29058552592863723
R0187,RU,ru,64,F,phd,desktop,ads,89.39832047487018,58.773262359702684,87.45397266163984,0.19325144842595407,0.5817422297071464,0.05682722634751001,0.5754168646303246,0.6763419329485005,0.13940245564261886,0.5001623651396119,0.14559761354194306,0.7197795612689396,0.3168176356279456
R0188,IN,en,48,F,phd,mobile,panel,105.33191732894657,78.64522370418771,73.210794331941,0.8257583960142648,0.6503666232655274,0.7515316669325791,0.27114617428011206,0.8173864885440354,0.3792323795534237,0.6248496968924564,0.2089473433788722,0.40136196325670326,0.09351306923910965
R0189,IN,en,53,M,master,desktop,organic,93.00763508306306,95.31265586962581,100.71663383443013,0.27195054723909823,0.16994834582937635,0.3300394845287687,0.5187318174625835,0.4022374965985914,0.21730642889771312,0.680945648629494,0.26635463371762025,0.13224657205921464,0.4230438657874871
R0190,DE,de,57,M,master,mobile,panel,98.49462950700742,95.72266968939849,121.53475353991983,0.6168662691933141,0.5368118562084722,0.2756354667319449,0.5171672848347433,0.46454172322086107,0.7779972665038514,0.632964881066472,0.7309320053488264,0.36608501306768904,0.4810374420539425
R0191,IN,en,31,M,bachelor,mobile,panel,80.56278562679394,106.33709389463147,75.76266670410244,0.6652940183492667,0.4966477463637204,0.3715682676625763,0.4766454011207749,0.6190858981724334,0.16440690609030287,0.4883501414411988,0.542288441570658,0.6407408624976356,0.5862696655816032
R0192,IN,en,49,M,secondary,mobile,panel,81.17638159910378,82.83372526659619,118.59372648083186,0.9275097400405847,0.680014011266546,0.3836622257081184,0.46576044190578614,0.5789169266981262,0.5489319133620633,0.3871679243391219,0.3259107837450884,0.30127109455200574,0.18111874980562237
R0193,RU,ru,58,F,secondary,desktop,organic,92.00369312055444,89.15161689238796,132.57555045821445,0.6679957561432768,0.3134978248773952,0.6382895738308741,0.19107513544592047,0.583167746227743,0.5433975918906027,0.6365488754902129,0.4737640316346438,0.6126230403661588,0.42134155286136915
R0194,IN,en,46,F,phd,mobile,ads,97.01589160790479,127.36274125087185,109.93864664960694,0.5462587228605559,0.6691046021078882,0.5028783037155606,0.7135624371787455,0.22354306534882196,0.5086215537542639,0.2994913821005856,0.5312148800584372,0.7106270267301098,0.5666704683518871
R0195,US,en,36,F,phd,mobile,ads,92.89367502494947,108.97309816866266,104.21088347800844,0.3331246876530792,0.2634405551977679,0.7704519488473006,0.7484888730436818,0.714354101733529,0.2849568334467745,0.4589723169928374,0.364108442174871,0.32530048873446216,0.3586694185324732
R0196,RU,ru,30,M,bachelor,mobile,ads,97.98234505511307,74.94359984680139,116.42143622524642,0.7792759396747205,0.4474838665958398,0.24022798618475324,0.5261524495371118,0.474503270197698,0.48049442318325297,0.12758261631017206,0.390344712926356,0.2935480458639149,0.24412648577078444
R0197,US,en,59,M,master,desktop,organic,101.06312946874716,116.41081666779337,106.96610417734163,0.4019082437527186,0.3902606226308073,0.5686266793532202,0.5777681101934192,0.4830054791712657,0.6909274295210944,0.713559893174769,0.49036210786597445,0.33307810038445546,0.5440470778519954
R0198,DE,de,45,F,master,desktop,organic,85.07884527864674,123.35655845219958,93.04971847425251,0.6871221960817004,0.36743206756500313,0.811206244571079,0.38471182273115284,0.28581939361866016,0.7863935769956848,0.692663480506887,0.3328763690575206,0.20423864508278422,0.2288525363464922
R0199,IN,en,46,M,master,mobile,organic,93.05388007295092,78.15048970074227,97.49625746792104,0.6919488665299925,0.48131126637854493,0.5657488171109039,0.27174578593625237,0.7729510882666007,0.22749936227134418,0.3391476276175789,0.36444162722605633,0.5522019595119443,0.4818006477016068
R0200,IN,en,40,M,secondary,desktop,ads,113.22474556570926,113.98295729580029,99.66581156704432,0.3252310582851889,0.3527270505357682,0.350984778938419,0.6533675675288166,0.36424629465842084,0.43611551768517826,0.6874988617493887,0.654669622390078,0.8320361195218343,0.6052173646226591
R0201,US,en,42,F,master,mobile,ads,118.52053758168,97.09338774158991,45.99111306756002,0.7843081086584818,0.20036140248798398,0.37684875027674297,0.43130673304452616,0.6858188063037872,0.4889829308518411,0.8486598615873344,0.08004728573822055,0.18099754692286477,0.4819175945641763
