respondent_id,start_ts,end_ts,duration_ms,page_durations_json,focus_switches,interruptions
R0104,20250911_144619+0000,20250911_144619+0000,17056.43990911382,"[2244.7807897320886, 1236.5491670250005, 1601.6489483015705, 1398.7631310846102, 1615.636255332593, 1800.603639951858, 1691.5862172211262, 1610.3057022233718, 2304.7968868917915, 1551.7691713498073]",0,0
R0105,20250911_144619+0000,20250911_144619+0000,16788.39643137672,"[2228.5111818183723, 1716.4200250771773, 1538.685739641549, 1643.848639251842, 1826.4305317888804, 1535.3341819840668, 1851.6183875806107, 1713.1396543694884, 1934.1707655458051, 800.2373243189304]",0,0
R0106,20250911_144619+0000,20250911_144619+0000,17693.4606034474,"[1892.9397945494945, 2440.585653250922, 1868.3218210936548, 1826.1744153729903, 1763.8465056861226, 1769.5981821377566, 2344.484750844997, 1462.4866102529038, 1566.395030707505, 758.6278395510553]",1,0
R0107,20250911_144619+0000,20250911_144619+0000,16723.628487753555,"[1609.2194767127226, 2186.595224144252, 1446.8957231309885, 2024.603812413282, 1796.903451298406, 1303.4936182695242, 1969.673893628013, 1845.7607036457337, 1521.785588445537, 1018.6969960650973]",0,0
R0108,20250911_144619+0000,20250911_144619+0000,17472.57053755176,"[1946.0225342479887, 1955.8168091665373, 2080.815207263277, 1827.8444044123828, 2080.783275589058, 2085.7841998582667, 1421.804577053029, 1916.8851092622785, 1309.182283979744, 847.632136719197]",2,0
R0109,20250911_144619+0000,20250911_144619+0000,19501.342957461806,"[2255.4059452420875, 1896.6415066904322, 1622.7181309406506, 1945.4168073122808, 2073.6071681813796, 2371.8557593925293, 1642.84273861967, 2035.0029718719052, 2177.490809550889, 1480.361119659981]",0,0
R0110,20250911_144619+0000,20250911_144619+0000,17215.21891438636,"[2048.3725351323865, 1560.316191128742, 1868.7715478957994, 1759.746235981001, 2117.073320733666, 1768.543263049967, 2321.647199140551, 1749.1020523278899, 1474.2489899951572, 547.3975790012032]",2,0
R0111,20250911_144619+0000,20250911_144619+0000,16630.131059169646,"[1788.8286171418752, 1967.370149064305, 1672.4831935523976, 1825.4726002260525, 1165.8621230667218, 2389.0551179793956, 1394.9536675949291, 1394.4295197648112, 2321.0766983392014, 710.5993724399564]",1,1
R0112,20250911_144619+0000,20250911_144619+0000,17412.572570201173,"[2203.644078531951, 1568.8714383331812, 2026.2432036704215, 2179.236878750696, 1905.599383268221, 1787.5681383100532, 2052.4846648816297, 1777.0780331409333, 1100.4184833659078, 811.4282679481789]",0,0
R0113,20250911_144619+0000,20250911_144619+0000,17797.928457070415,"[1915.9195558749034, 1466.215844352438, 2250.949257870328, 1562.036718207216, 2564.506497576762, 1962.5697758299486, 1930.9929730791566, 2130.5766782745645, 1320.143017937768, 694.0181380673301]",1,0
R0114,20250911_144619+0000,20250911_144619+0000,17635.253577968233,"[1930.5975136059997, 1512.475502845485, 1906.545376807606, 2081.4753613429216, 1789.0495376201281, 2569.352506489476, 1559.384880716971, 1609.591500819507, 1896.2314706543104, 780.5499270658282]",0,0
R0115,20250911_144619+0000,20250911_144619+0000,16397.110339814473,"[1324.3616189148204, 3321.166415198252, 1526.5190065993277, 1542.566647859119, 1284.4084240364218, 1518.659047861527, 1932.2483255276677, 1769.4556582516852, 1282.7285367951627, 894.9966587704893]",0,0
R0116,20250911_144619+0000,20250911_144619+0000,17020.034802597173,"[1726.5210677501966, 2023.407595960397, 1610.7064057780094, 1257.1908600537774, 1753.7241447742813, 2301.7192614830137, 1457.9167930612743, 1550.6217271871974, 2688.9144306387902, 649.3125159102334]",2,0
R0117,20250911_144619+0000,20250911_144619+0000,16692.514643188802,"[2080.3036854502916, 1349.3415846486994, 1385.7820673287292, 1865.7992760182349, 1874.070032974998, 1948.7305575661326, 1637.2020858864753, 1350.816245460092, 1971.2785486140024, 1229.1905592411472]",0,0
R0118,20250911_144619+0000,20250911_144619+0000,17659.053771524093,"[1522.9944063727046, 1554.2166098739144, 1797.6018882577705, 1355.213080104682, 1502.0168278344784, 1933.165792187556, 2185.5163697868284, 1906.7334783037434, 1929.1947961214894, 1972.4005226809254]",0,0
R0119,20250911_144619+0000,20250911_144619+0000,16377.584482770206,"[1571.0506374412907, 1718.4970516576736, 2076.210220108329, 1368.4986271787927, 1261.7632899777666, 2058.796138894465, 1920.9541115023444, 1276.069954243621, 2136.563496023333, 989.1809557425904]",1,0
R0120,20250911_144619+0000,20250911_144619+0000,19024.94648995165,"[1472.5375896909788, 2035.9475471134253, 2265.438841249961, 2545.4957309542133, 2233.692179223653, 1369.354676631757, 1632.6630661166132, 1863.7121582507073, 2394.2638362954444, 1211.8408644248975]",2,0
R0121,20250911_144619+0000,20250911_144619+0000,16596.00244565524,"[1664.9746995046069, 1527.8487642975288, 1935.4655538123732, 1698.1100645261977, 1363.8190064418088, 1795.9916124601755, 1409.3161509507706, 2062.5975368601657, 1685.9605467641852, 1451.9185100374254]",0,0
R0122,20250911_144619+0000,20250911_144619+0000,17451.034170038092,"[1767.9966410214647, 1831.7580690892623, 2380.388896700368, 2424.85750231539, 1625.1548476355636, 1704.5477564452726, 1813.635356366603, 1528.634286254682, 1763.0280044489932, 611.0328097604928]",0,0
R0123,20250911_144619+0000,20250911_144619+0000,16842.536320123872,"[1923.1854210189726, 1983.6963074916434, 1769.3385311792383, 1956.123442044092, 1207.6940237680196, 2067.6947818556296, 2212.2292584317356, 1733.9392817753228, 1253.4974926441391, 735.1377799150778]",3,0
R0124,20250911_144619+0000,20250911_144619+0000,18126.45698448623,"[1767.458797698102, 1577.0802439425815, 1596.6048058953807, 1873.838018205824, 2129.7662154684112, 1642.9619511339286, 3154.8396006998887, 1594.3412412035475, 1743.7546983233703, 1045.8114119151953]",2,1
R0125,20250911_144619+0000,20250911_144619+0000,28313.666029750155,"[2630.9063151764844, 2145.9948950725293, 2930.148068652248, 4065.225830657676, 2351.841151995155, 2061.783137822168, 3727.0623234989375, 2980.092737530383, 3498.019567359701, 1922.5920019848722]",0,1
R0126,20250911_144619+0000,20250911_144619+0000,15576.718205503714,"[1440.4059967587273, 1568.5381229599755, 1218.663384878904, 1379.2499369936127, 1728.1948045036602, 1961.8130365625657, 1784.3406156863298, 1711.3943938033021, 2056.649456921232, 727.4684564354052]",0,1
R0127,20250911_144619+0000,20250911_144619+0000,17897.617413583437,"[2324.6463654682634, 2065.3622923363914, 1315.7968840547974, 1781.7914041484291, 2522.080282677414, 1994.5272132478385, 1675.9241360599638, 2104.0614762687164, 1557.8548041732686, 555.5725551483558]",0,1
R0128,20250911_144619+0000,20250911_144619+0000,16202.308466894596,"[1689.9643561604205, 2117.0286801927655, 1773.4876905068147, 1657.3923144639805, 1820.1031130086824, 1300.6471698091761, 1967.297160056867, 1308.8220953786563, 1582.6794441640452, 984.8864431531881]",0,0
R0129,20250911_144619+0000,20250911_144619+0000,15521.517102274081,"[1483.2197267330305, 2120.454344691471, 1507.3160053413167, 1493.7750487664512, 1277.832971898424, 1416.900223690851, 1477.5764701477917, 1806.7376922886021, 2138.142834361282, 799.5617843548625]",0,0
R0130,20250911_144619+0000,20250911_144619+0000,18584.986820818038,"[1656.292627142835, 1699.6799834164126, 1739.713111941659, 1801.5524732122024, 2535.1393963141513, 1769.8323165242148, 2283.4298505560805, 2366.8444682924637, 1778.34938989241, 954.1532035256085]",1,0
R0131,20250911_144619+0000,20250911_144619+0000,16424.92370705563,"[1430.5439512451705, 1324.4317717024087, 1541.6780938882052, 1263.0044929802168, 2277.1182978390834, 2153.9620581260615, 1793.5694984223192, 1907.070342191631, 1811.7338571413027, 921.8113435192325]",1,0
R0132,20250911_144619+0000,20250911_144619+0000,15303.22945510973,"[1768.843221041317, 1384.7595401086721, 1528.0069795896443, 1809.4690401346363, 1468.008107384586, 1602.0993123493874, 1829.6089139324595, 1199.7214486219168, 1868.9944992220755, 843.7183927250353]",1,0
R0133,20250911_144619+0000,20250911_144619+0000,15448.974749207871,"[1345.955139052147, 2025.6581525036088, 1485.0840524312182, 1289.6554321267702, 1838.0138901672108, 1638.812798493447, 1617.663584256324, 1612.7514417713462, 2009.4936252335665, 585.8866331722336]",0,0
R0134,20250911_144619+0000,20250911_144619+0000,17889.419894347237,"[1638.163141624286, 2004.7758832396023, 1708.0455558969006, 2079.0419006050693, 1597.396588625395, 2626.0955346596124, 1787.8010856954122, 1930.3034195524813, 1889.5571351188082, 628.2396493296704]",2,0
R0135,20250911_144619+0000,20250911_144619+0000,18542.942209764435,"[2561.086958491518, 1443.3192429801397, 1793.1861587768042, 2112.0238020364086, 2022.9441035579828, 1945.8369217407314, 1612.3278974613934, 1611.4328020434364, 2588.9799854081853, 851.8043372678351]",0,0
R0136,20250911_144619+0000,20250911_144619+0000,18093.48124007657,"[1690.7928977821598, 2287.6917701697084, 1929.0073271190654, 2195.028065635523, 2283.1110562797335, 1527.1715739528158, 1396.5989876716149, 1676.3228860022225, 2139.938503653491, 967.8181718102361]",0,2
R0137,20250911_144619+0000,20250911_144619+0000,17106.039350959236,"[2112.1753025141857, 1553.309367688971, 1332.0910141099237, 2251.773315559106, 1780.8137485687703, 1789.6287495261292, 2270.1028826140255, 1973.6605308125986, 1395.7285644046906, 646.7558751608375]",0,0
R0138,20250911_144619+0000,20250911_144619+0000,17900.484423761867,"[1604.2097305508198, 1791.4744861305342, 1922.3087563060947, 2148.686979726995, 1904.30638553718, 1466.7316966084431, 1270.1356592100856, 2785.4046924029985, 1926.904491968166, 1080.3215453205512]",0,0
R0139,20250911_144619+0000,20250911_144619+0000,15958.293556986866,"[2410.2052337123077, 1285.5704485845713, 1937.5879785554548, 1596.9523762131405, 1514.6186547025104, 1691.4817874150274, 1378.5460742859009, 1494.401510881436, 1375.2236326330935, 1273.705860003424]",1,0
R0140,20250911_144619+0000,20250911_144619+0000,18566.373826538715,"[3384.8301287271443, 1907.9057663809765, 1724.2296439906515, 1500.088237337477, 2465.2484383575375, 1792.3001487105598, 1975.9315741552632, 1886.9934769925476, 1539.4244896267658, 389.4219222597914]",0,0
R0141,20250911_144619+0000,20250911_144619+0000,14646.468854105378,"[1327.0948625987855, 1381.4631495377414, 1489.3177967330346, 1749.9459730744745, 1466.9204441820723, 1724.7907134105053, 2081.205266348195, 1694.61071838397, 966.2084144311165, 764.9115154054829]",1,0
R0142,20250911_144619+0000,20250911_144619+0000,17587.687540343646,"[1611.6559787959259, 2362.3443234266933, 2291.8239855698753, 2162.177811174303, 1186.371052224691, 1807.7812199791056, 1792.4238855489687, 1767.6267187643439, 1506.4226843204922, 1099.0598805392458]",1,0
R0143,20250911_144619+0000,20250911_144619+0000,18961.370264191697,"[1939.1633761126357, 2004.2949365200836, 1191.117912963813, 2115.5044973501936, 1695.723531868554, 2402.5061161864837, 1762.9787677197585, 2462.2286968857916, 2651.472311376376, 736.3801172080089]",0,1
R0144,20250911_144619+0000,20250911_144619+0000,15383.740519394021,"[1219.5587297927698, 1829.9547435674426, 1741.5205347883307, 1640.3495991040895, 2170.770081625065, 1482.2233272771412, 2000.1452954392746, 1336.2409193304645, 1404.6375678996094, 558.3397205698346]",1,0
R0145,20250911_144619+0000,20250911_144619+0000,17111.390039732807,"[1871.6419751185847, 1348.8683259331392, 1138.2779209451655, 2199.843467730732, 1905.747901338033, 1426.4072265092125, 2328.544276058832, 2032.5769747956897, 1784.7896217212365, 1074.6923495821818]",1,0
R0146,20250911_144619+0000,20250911_144619+0000,17081.727815249425,"[2031.912130262705, 2006.819588737424, 1706.427530328068, 2154.7478590129363, 1534.172654025802, 1988.2371903189107, 1874.2277925751146, 1788.6205059913018, 1484.6249585943813, 511.93760540278026]",1,0
R0147,20250911_144619+0000,20250911_144619+0000,16408.622174740427,"[2376.780396459406, 1922.7996574485942, 1267.1328574634647, 1680.5128615342896, 1424.5940332040386, 1666.4052467016554, 1600.1975177237293, 1710.743846501966, 1816.5547635235498, 942.9009941797319]",1,0
R0148,20250911_144619+0000,20250911_144619+0000,17373.504115401287,"[2408.182941262812, 1496.3972621958071, 1250.6997253125126, 1912.064328150231, 1342.1332706523103, 3320.379071738126, 1150.5008524217044, 1511.5719146901326, 2173.9566711257453, 807.6180778519043]",0,0
R0149,20250911_144619+0000,20250911_144619+0000,31684.0488758274,"[3839.749537054252, 3533.6776124724342, 4072.902955233524, 3774.927690366748, 2630.443069496805, 2749.197434780455, 3826.7196317500307, 2498.638781740362, 2641.74752855358, 2116.0446343792087]",2,0
R0150,20250911_144619+0000,20250911_144619+0000,15396.586578294255,"[1350.4377035142077, 1734.0830118030258, 1465.48761771376, 1352.0157074360582, 1863.455172641829, 1826.1622800063665, 2177.712442667855, 1317.6991265794165, 1726.304793829459, 583.2287221022765]",2,0
R0151,20250911_144619+0000,20250911_144619+0000,15045.391253182741,"[1379.9659007914304, 1870.2965143930855, 1788.1060473307916, 1684.8777763219978, 1172.8484896312832, 1472.353368008836, 1335.8736740175352, 1844.9620416740138, 1623.9829503082224, 872.1244907055456]",0,0
R0152,20250911_144619+0000,20250911_144619+0000,16943.83061816007,"[1065.5936515004737, 2107.1248213071412, 1949.8393528837653, 1633.5208725285297, 1807.230360172345, 1809.9340259578025, 1824.0032691248653, 1850.7526036691718, 2337.2368882324336, 558.594772783544]",1,0
R0153,20250911_144619+0000,20250911_144619+0000,31378.502752191085,"[2996.711236790533, 3944.4285633672594, 2904.712531584525, 3012.081277451675, 2846.932466738717, 3220.1458365080907, 3425.252008371747, 3207.813485153978, 4270.812555327108, 1549.612790897454]",0,0
R0154,20250911_144619+0000,20250911_144619+0000,18099.47076467971,"[1855.7787542767314, 2033.683226758772, 1728.157979456394, 1840.6582815308502, 2137.907253394677, 1727.3027035381704, 2636.679727450562, 1249.7556958852028, 1850.0259542794847, 1039.5211881088649]",0,0
R0155,20250911_144619+0000,20250911_144619+0000,14706.79822672989,"[1363.9422064291023, 1176.2016310189663, 1299.6457571322514, 1464.90218304442, 1194.2843344327039, 1679.4126183857359, 1396.674033705317, 1654.940878026601, 2104.7799787264303, 1372.0146058283617]",1,3
R0156,20250911_144619+0000,20250911_144619+0000,16646.88643966922,"[2179.0776512354905, 2072.6020975566057, 1704.0238512712806, 1101.4644557206614, 1480.9316863570018, 1613.4299975107333, 1870.3324424123944, 1891.972782521422, 1403.227878460472, 1329.8235966231562]",1,1
R0157,20250911_144619+0000,20250911_144619+0000,16768.801910363087,"[1409.8076141164715, 2208.967370006444, 2056.221765269662, 1906.0096855890574, 1579.7717428677565, 1737.8589005289557, 1528.2691842197341, 1691.9805945861347, 1973.4579180571372, 676.4571351217322]",0,0
R0158,20250911_144619+0000,20250911_144619+0000,19099.423076751424,"[3342.0776103609933, 1701.4843613901758, 1874.2996015323565, 2312.765102963442, 1790.4516561987277, 1804.900298267472, 1558.1705177591882, 1824.8528619486622, 1920.9675215578236, 969.4535447725807]",0,0
R0159,20250911_144619+0000,20250911_144619+0000,15106.450483080484,"[2742.0488727523016, 1509.7068330403165, 1690.8982220401133, 1534.8555543378918, 1146.230289429459, 1924.0925435115412, 1539.2815216704262, 1186.6767728886643, 1286.3312985175833, 546.3285748921863]",1,0
R0160,20250911_144619+0000,20250911_144619+0000,17069.630755345093,"[2371.227503827051, 1989.483405651876, 1630.7525320033533, 1645.589693919412, 1983.758132138517, 1437.3580224027255, 1430.9561023357526, 2152.7482791697757, 1551.0922825332682, 876.6648013633622]",1,0
R0161,20250911_144619+0000,20250911_144619+0000,16105.466456896473,"[2030.1732742157994, 1565.9219191691454, 1711.1771614639815, 1572.6530576415903, 1075.0920567976334, 1315.7606431694694, 2365.6333706161413, 1693.6739594194382, 1968.5715792232704, 806.8094351800025]",0,0
R0162,20250911_144619+0000,20250911_144619+0000,16268.57119158743,"[1128.4495612587084, 2430.665321687073, 1883.8058710555185, 1658.6259202196002, 1819.8725167499783, 1377.6426401284916, 1332.4853540704992, 1983.3760173758635, 1840.6719437347074, 812.9760453069908]",0,0
R0163,20250911_144619+0000,20250911_144619+0000,15442.791445428918,"[1816.3632673170362, 1457.1316122050014, 1319.3557897600497, 1621.422577266938, 2149.020352439861, 2002.5598164070734, 1524.4735910561847, 1388.1296668286382, 1096.6506755407913, 1067.6840966073446]",0,1
R0164,20250911_144619+0000,20250911_144619+0000,16484.602646685682,"[1690.067976275146, 1894.0970222838373, 1815.9560056457874, 1878.3833293312216, 1696.0543409223803, 1145.3567595431593, 1473.797465801302, 1826.0800762746605, 2225.81263032256, 838.9970402856258]",0,1
R0165,20250911_144619+0000,20250911_144619+0000,16840.66974061176,"[2273.6364087866773, 1267.8197253106196, 1842.7303778420123, 1716.6640347929788, 1364.5428438559352, 2104.3284663748314, 1877.4256431298725, 1687.9568709211067, 1653.1820422521414, 1052.3833273455834]",0,0
R0166,20250911_144619+0000,20250911_144619+0000,16215.573366606686,"[1429.1084673848827, 1920.9310365533802, 2368.768520224722, 1431.9019448964877, 2244.2701248602, 1523.719015963288, 1212.7432378391052, 1951.4017880050058, 1332.8042164361718, 799.9250144434427]",0,0
R0167,20250911_144619+0000,20250911_144619+0000,18316.171410583796,"[1838.3338153632299, 2566.8104795247214, 1701.9563751991077, 2249.447266464549, 1672.2255622140672, 2261.0636076230167, 1367.3419173551245, 1856.115341823897, 2016.3567188574243, 786.5203261586576]",0,1
R0168,20250911_144619+0000,20250911_144619+0000,16422.21203273595,"[1810.6218967918662, 1754.2672586876622, 1250.8336787448918, 2055.1819521533052, 1349.8096600361548, 1656.2718556440122, 1632.066710710789, 2316.7336590320365, 1753.9789205580678, 842.4464403771658]",3,0
R0169,20250911_144619+0000,20250911_144619+0000,16505.885418897164,"[2569.9036403926057, 1662.324100073502, 1408.9152905317371, 1913.2501310727964, 1849.4315808402118, 1811.4673603611013, 1768.2581073838783, 1574.354569661144, 1372.2796874940059, 575.7009510861823]",1,0
R0170,20250911_144619+0000,20250911_144619+0000,17302.280461399754,"[1181.4186144274456, 1690.8458760169406, 1771.731922051304, 1580.2421697847672, 1776.0225106021421, 2191.084011449167, 2563.8817440699972, 1698.6114411348822, 2105.6824480801206, 742.7597237829863]",0,0
R0171,20250911_144619+0000,20250911_144619+0000,18080.937071623834,"[2401.016965456261, 2673.7166235130394, 2715.4684385579494, 1524.117273833154, 1140.8797308829269, 1990.7724290619053, 1428.2750225874936, 1823.7017833091484, 1200.5942219185222, 1182.3945825034345]",0,0
R0172,20250911_144619+0000,20250911_144619+0000,18504.490173103,"[2422.3860531656373, 2252.402424772863, 1407.9374621396018, 2221.7327715314527, 1803.727666948805, 2193.377955367623, 1447.1231669010456, 1766.5342656385205, 2099.32558720951, 889.9428194279402]",3,0
R0173,20250911_144619+0000,20250911_144619+0000,15755.746979654587,"[1571.5021446255203, 1515.3763244858606, 1378.586213449802, 1741.7502867394314, 1363.8781078333407, 1599.0923547029263, 1971.3651934048235, 1228.0196066899764, 2134.4557095319205, 1251.7210381909856]",0,0
R0174,20250911_144619+0000,20250911_144619+0000,13885.84976699031,"[1330.7786273647548, 1452.3047219674827, 1395.1933224462302, 1529.7943773391921, 1319.8719119134037, 1462.8314098859641, 1713.113764299995, 1475.0800525515576, 1332.5309662430539, 874.3506129786754]",0,0
R0175,20250911_144619+0000,20250911_144619+0000,17528.06612011024,"[1998.590769596732, 1712.294517622249, 2949.3221722487506, 2177.81854840531, 1990.1578125859944, 1292.069738165941, 1883.209809458078, 1629.2448288798819, 1420.2536592916993, 475.1042638556041]",1,0
R0176,20250911_144619+0000,20250911_144619+0000,16532.42868391237,"[1544.4353034855817, 1225.5315986200892, 1765.539695400127, 2204.121010116234, 1706.262689726759, 1724.3553201271327, 1603.305160047247, 1543.874746628544, 2097.440189951999, 1117.5629698086577]",0,0
R0177,20250911_144619+0000,20250911_144619+0000,16509.870628482615,"[1324.0369616011462, 1471.0993827768623, 1929.256156502686, 2147.615864056039, 1884.3094618155828, 1476.722088045457, 1872.550940694138, 1914.9759748038946, 1502.3832938706432, 986.9205043161639]",0,0
R0178,20250911_144619+0000,20250911_144619+0000,17762.496804449234,"[1715.3924030109017, 2151.622405192023, 1860.031473347833, 1576.6089176698042, 1725.1810111992047, 1552.347575838505, 2416.945923870769, 2153.6225730176097, 1614.224659160532, 996.5198621420518]",0,0
R0179,20250911_144619+0000,20250911_144619+0000,16188.36492691215,"[1695.7761698530937, 1264.3133147984197, 1740.2327302962813, 1520.9480239632173, 1631.7738245653718, 2281.482818742276, 1931.3350280028053, 1671.6821830254553, 1422.152989521253, 1028.667844143977]",0,0
R0180,20250911_144619+0000,20250911_144619+0000,17627.204182279856,"[2141.4563475021723, 2122.186024728102, 2233.5823795468345, 2059.394174943938, 1739.4336344579276, 2250.501824871179, 1834.5674920561962, 1140.686122854134, 1388.9904172961114, 716.4057640232611]",2,0
R0181,20250911_144619+0000,20250911_144619+0000,16707.413187464714,"[1360.7999384444138, 1491.3421927588538, 1625.0286640983254, 2065.7696738016884, 1671.7483960431755, 1532.5122137043008, 2182.794453979945, 2034.1117404952838, 1774.9834229200735, 968.322491218655]",0,0
R0182,20250911_144619+0000,20250911_144619+0000,29965.070517406595,"[2431.1752079567536, 3810.2608742182724, 3095.2986469640205, 2646.128559766649, 2951.163004597613, 5075.577421885442, 2122.4711676343213, 3369.6797888893925, 2446.127762080278, 2017.1880834138524]",0,1
R0183,20250911_144619+0000,20250911_144619+0000,16677.408564899288,"[1655.449919859981, 1847.3032764756613, 1507.2577383913858, 1797.687598865994, 1616.121372168204, 1948.6157760120382, 1242.0625407910852, 1839.4768269942854, 1449.0429324659356, 1774.390582874718]",0,0
R0184,20250911_144619+0000,20250911_144619+0000,26980.693108593583,"[2492.8812918178733, 1827.824787872239, 2763.081120625702, 3019.7016625828087, 3454.046344815003, 3829.884254106369, 3271.5343142364445, 3290.981696130151, 2033.885844536471, 996.8717918705221]",1,1
R0185,20250911_144619+0000,20250911_144619+0000,16460.236262726972,"[2195.4504317118394, 1987.6117290125276, 1257.7868315530316, 1820.7707680137796, 1932.7870416679064, 1488.5783557466684, 1377.5917045617475, 1961.4188975263978, 1339.6570170857049, 1098.5834858473677]",0,0
R0186,20250911_144619+0000,20250911_144619+0000,17957.281477187367,"[1393.6896208875653, 1585.8111136982595, 1548.4708965311283, 3116.1017289271495, 1797.129450207831, 2026.5678844496244, 1599.8205927560548, 1831.763795114472, 2146.3216944754085, 911.6047001398728]",1,0
R0187,20250911_144619+0000,20250911_144619+0000,16489.184660295818,"[1871.364795611626, 1335.627879463107, 1449.0884093199872, 2097.150490938503, 1560.7390551525261, 1646.5352874823257, 2120.0975716007206, 1644.599454847213, 1679.1845795114223, 1084.797136368387]",0,0
R0188,20250911_144619+0000,20250911_144619+0000,16935.704618778847,"[1664.6820812217827, 1793.705880129206, 1352.0090245202673, 1793.9436560983102, 2183.742251326947, 1713.6990574785884, 2166.1659038909743, 1412.0144216456706, 1924.123119531077, 931.619222936022]",0,0
R0189,20250911_144619+0000,20250911_144619+0000,17436.681111591206,"[1908.492864208936, 1881.3554135753404, 1907.8062117689726, 1858.225443089633, 2178.967911194407, 1615.9041332618224, 1422.3789738010387, 1622.7427492654335, 2038.9845274171323, 1001.822884008492]",1,3
R0190,20250911_144619+0000,20250911_144619+0000,17371.867506932507,"[1889.3659597468297, 1788.3743960144707, 1686.2389584825737, 1974.084681059945, 1958.5592446296505, 1451.458399987067, 1671.889413872583, 1829.316775834886, 2361.5897526228987, 760.989924681602]",1,0
R0191,20250911_144619+0000,20250911_144619+0000,19094.869942255773,"[1868.0910944778016, 2514.3034974042725, 2624.15554420758, 1419.049710015431, 1526.2958718083053, 1344.5318717348803, 2054.4271747439047, 2896.597824586978, 2050.4793501334616, 796.9380031431597]",0,0
R0192,20250911_144619+0000,20250911_144619+0000,16717.094033986225,"[1701.6989644264463, 1670.9668380188841, 1616.3308423790188, 1657.7557668416846, 1865.6652684180144, 2108.562005353201, 1607.0929644603766, 2305.822426510767, 1793.4212077681507, 389.7777498096805]",1,0
R0193,20250911_144619+0000,20250911_144619+0000,15107.067476181546,"[1837.48991132294, 1823.5541471653523, 1611.991092226827, 1545.0887640513129, 1464.7956240563597, 1932.7855743628434, 1659.5815013476208, 1505.3197796977838, 1169.815243097462, 556.6458388530446]",3,0
R0194,20250911_144619+0000,20250911_144619+0000,27740.152101159743,"[2420.1855359508963, 3087.547037520786, 3498.4286781302217, 2963.539674184678, 3793.079088342538, 2373.5406126819726, 2337.992727335019, 3339.061440179402, 2863.6269504859615, 1063.1503563482693]",0,0
R0195,20250911_144619+0000,20250911_144619+0000,15308.688695785951,"[1429.1127579360204, 1668.5025036022816, 1421.5375324353479, 1841.8152773446336, 1534.0349299059721, 1780.7236244848941, 2077.8972218736862, 1602.2607304702994, 1305.2670488898907, 647.5370688429256]",0,0
R0196,20250911_144619+0000,20250911_144619+0000,17035.48768673754,"[2355.8286087672, 1762.52391506823, 1555.7371831817593, 2215.5765238110657, 1312.6559794921789, 2075.5676991370083, 1559.5014658812793, 2047.6756731832454, 1599.1180906095324, 551.3025476060412]",1,0
R0197,20250911_144619+0000,20250911_144619+0000,15898.933271382346,"[2280.8076035579375, 1673.8767679668838, 1854.6367899600461, 1100.1188091381396, 1542.037960841869, 1380.8152063305567, 2167.0043432591556, 1222.7731996961543, 2120.7550594588474, 556.1075311727568]",1,0
R0198,20250911_144619+0000,20250911_144619+0000,17657.158294573514,"[2024.2608447864752, 1690.1762224403487, 1702.028047394068, 1688.703162429146, 2150.7499724698387, 1978.6991110584527, 2204.314309690432, 2087.690470861393, 1460.445093121098, 670.091060322261]",1,0
R0199,20250911_144619+0000,20250911_144619+0000,16710.713056582,"[2159.5531218197707, 1728.6757098483602, 2147.169611957783, 1660.2873609621822, 1738.39153597442, 1594.2280656538671, 1311.017429232706, 1895.9524779985659, 1942.7976414771827, 532.6401016571623]",1,0
R0200,20250911_144619+0000,20250911_144619+0000,14877.07669605094,"[1550.2926835466324, 1537.4277448539992, 1360.9146646597783, 1444.3259864006982, 1432.9510715239674, 1967.8770825211836, 1697.4827929235266, 1678.165065224439, 1395.7870545346118, 811.8525498621044]",6,0
R0201,20250911_144619+0000,20250911_144619+0000,15836.522313684221,"[2245.324370371136, 1580.8541555403199, 1257.2431391589043, 2038.1737222363085, 1402.1853067140723, 2125.5689466218264, 1621.9355698619765, 1427.6191599566448, 1656.1417749351624, 481.4761682878693]",1,0
R0202,20250911_144619+0000,20250911_144619+0000,16281.681096222685,"[1284.6601608520348, 1733.4004453024463, 1664.6631891606246, 1525.2290447478465, 1971.5483665115448, 1766.8932660649048, 2320.7424884214447, 1613.5328123757877, 1809.8288645535708, 591.1824582324784]",5,0
R0203,20250911_144619+0000,20250911_144619+0000,15985.233672471533,"[1662.0077561627147, 1661.0583882632775, 2142.935653892256, 1475.9159046103055, 1924.3752522357393, 1307.7327086967657, 1581.1641734211928, 1882.7354525623878, 1827.9275328234578, 519.3808498034359]",0,2
R0204,20250911_144619+0000,20250911_144619+0000,28702.115952627268,"[2219.6306797100956, 3133.3206556538607, 3324.157183972631, 2395.0995299419505, 2417.957832649464, 3037.6760874331953, 3257.953236695499, 3148.2388752171914, 3479.7540992955387, 2288.327772057841]",0,0
R0205,20250911_144619+0000,20250911_144619+0000,15346.958547266433,"[1371.5085827971816, 1692.4729343994281, 1688.1858194980625, 1763.5926808672323, 1673.8345463830672, 1518.8173833462479, 1692.628101194492, 1556.6533144674654, 1809.4273988390255, 579.8377854742299]",1,0
R0206,20250911_144619+0000,20250911_144619+0000,16542.28527999297,"[2047.8439158042513, 1744.2976249829926, 1547.4592851972034, 1590.7018165802917, 1876.4041269232846, 1911.3002189911283, 1768.2120868275108, 1508.860831603987, 1788.4834093515904, 758.7219637307301]",1,0
