respondent_id,country,language,age,gender,education,device,source,iq_true,eq_true,cq_true,bias_true,doi_true,npi_true,sd3_psy_true,sd3_mac_true,sd3_narc_true,hsq_aff_true,hsq_self_true,hsq_aggr_true,hsq_soci_true
R0101,IN,en,47,F,phd,desktop,organic,91.15153542702383,110.36987013363672,105.33976530745427,0.37741231000249853,0.3177027695616026,0.43166503652316696,0.31469777676179134,0.28323735353464025,0.5553041254037342,0.5378635448147049,0.30483841560762465,0.5799543672753295,0.4319886035074031
R0102,US,en,47,M,master,mobile,ads,109.1614365930674,104.50090854907657,85.38310463117962,0.36271513992593923,0.6356187276561753,0.23458791462919373,0.616061241470722,0.45883730640371284,0.6864795865163098,0.3764949321405656,0.65106141929388,0.23114451071171177,0.826120705502256
R0103,US,en,23,F,phd,desktop,panel,80.77427552558399,113.8890572774944,79.87066006627467,0.2285388292115224,0.3254624919847785,0.7480596943069588,0.563251747134712,0.05229135230981504,0.09000943706564139,0.2857669548006639,0.33912477493743853,0.5363817555072826,0.7463907948329048
R0104,IN,en,39,F,master,mobile,panel,91.14883883094673,99.38802693199914,98.08945528386009,0.5556525781728979,0.48791712684358324,0.4882463584668735,0.4247324746727401,0.401896534774984,0.4448990590915816,0.6304919401345614,0.33366017972692696,0.6559005794839914,0.23120800207043649
R0105,DE,de,31,M,secondary,desktop,ads,99.40330786247729,83.62986899312321,109.36484759234445,0.6269753670934525,0.40063314403951494,0.29722498086420185,0.41956768266231337,0.8967399836659522,0.8927776114176528,0.6168550485863451,0.4471705788663662,0.7829310273632218,0.5321355556256214
R0106,IN,en,38,M,bachelor,mobile,panel,86.70451002312265,104.63252243991792,81.94562506867081,0.9089291172050894,0.3330738212625609,0.4818491426193198,0.6180579887252956,0.08593431611785363,0.13651954260683702,0.41852700591626885,0.6976569005397434,0.7230098229562453,0.40496957996063715
R0107,US,en,34,F,phd,desktop,organic,109.61989232631802,104.34010368213387,93.5369421931899,0.6776117106501618,0.2626762017859543,0.5360871543360876,0.40805220907647755,0.2393689010354749,0.2008962116189899,0.5548125998261069,0.6430093206226528,0.30694829822956243,0.4684353442726354
R0108,IN,en,47,M,bachelor,desktop,organic,135.9085999292724,74.67767175930192,131.50346129931017,0.3734874318621608,0.5829641681401844,0.3671906995461036,0.757087285933552,0.8415241801950935,0.7660642890429499,0.5302765103984823,0.8228259172407152,0.38763886234254136,0.7602343689404539
R0109,RU,ru,35,M,bachelor,mobile,ads,89.37054099266979,93.40439586111803,107.80791270091372,0.7166653308773623,0.7569264974575641,0.30953229274364086,0.48713197911045886,0.5182962570792303,0.5591882327993023,0.5401788224106612,0.24669103249389635,0.26933885245767664,0.7497849854643055
R0110,IN,en,33,M,bachelor,mobile,ads,89.86836237098538,86.97431587650904,112.23279008442066,0.7022479801438769,0.6891980579129833,0.36457659402242787,0.5589934647721271,0.22856410173110578,0.4236819992801721,0.22629068328034296,0.35374185214354853,0.2403809124432628,0.7278552659051164
R0111,IN,en,27,F,phd,desktop,organic,84.05313112956037,94.96576822859832,103.03920898855571,0.94436030980601,0.3924733978471671,0.482256563275744,0.6974898514898284,0.3077064942927174,0.5095562911107049,0.23652165940215103,0.3523944456084269,0.46184465931120966,0.420442174783543
R0112,IN,en,64,M,secondary,mobile,panel,129.20263110335,79.0827073220058,86.23023995440869,0.7363421549910828,0.4872359961024487,0.6513965423614076,0.37982654659680265,0.7610486126300937,0.46295634713827627,0.0937176077648946,0.7180987823537917,0.3001422723973408,0.8527955222271933
R0113,US,en,44,M,bachelor,desktop,panel,98.14558324159111,76.41569976428806,101.78280744444426,0.49661818236333394,0.3514508385166809,0.3273771917868872,0.7823177435716889,0.7317086904726391,0.5051257415321061,0.3484613393084365,0.7202867858267663,0.4758905525045687,0.73060735441398
R0114,US,en,28,F,master,mobile,ads,106.41024184778554,97.24756859014504,128.55491452118358,0.7182412654990665,0.9053712001491625,0.6736328488061913,0.623384549449904,0.44650495802956075,0.6078147978611014,0.48371706360638095,0.6515299036326837,0.4564150617708062,0.8055494311709829
R0115,DE,de,56,M,master,mobile,ads,131.75673665273717,69.27755485433599,132.0761582815415,0.378970295488959,0.36882563761517867,0.49042691270888855,0.3019510894664827,0.7086632002627659,0.9293674282159191,0.6945190533931925,0.4527206507817675,0.47473041751945133,0.29925458615429434
R0116,DE,de,65,M,phd,desktop,panel,91.85493411972776,104.23003973599734,88.51888360978836,0.698676212035988,0.5015359860101876,0.5509548005464701,0.33012153658190585,0.4512148014482507,0.2799960407968238,0.8186297153572634,0.6229663821527885,0.6027343386518755,0.3945185413289308
R0117,RU,ru,53,M,phd,desktop,ads,89.93660216038612,114.26422796596853,93.6189008456319,0.29022418927154214,0.18790759018839293,0.4582265364011016,0.35463331557255706,0.6515334298677354,0.709956061770632,0.6480524460918484,0.8494224870583047,0.431969929417168,0.3789454277874098
R0118,IN,en,55,F,master,desktop,organic,93.50037570549836,124.90378112415354,101.42030883618303,0.48065495003185044,0.5197820238946738,0.838974535723672,0.6502777361991806,0.07257833058954105,0.090633344920808,0.5816555245232985,0.27369511208204245,0.18643469121007888,0.6457489642876004
R0119,RU,ru,38,M,bachelor,desktop,organic,114.87265286586471,102.6974199581754,112.25548716506239,0.32379167515789176,0.43596695960998477,0.4214490079326538,0.6099751595692,0.5035159667381237,0.7670178695859914,0.4116439586520815,0.577175930194106,0.36315067952262453,0.26618857680602664
R0120,RU,ru,41,F,bachelor,desktop,ads,105.99413115802861,102.81885441205364,104.3661575668325,0.788482442167742,0.25615055247583346,0.35079526628754454,0.7312811306120928,0.3617877668865475,0.31120847667226276,0.5279362336344251,0.695818281745372,0.5185726759373103,0.5251955892095701
R0121,IN,en,60,F,bachelor,mobile,organic,109.17323887011051,95.83336989108788,105.8119332807544,0.7917496968028872,0.6054380070561859,0.5875253727524518,0.7945635755902271,0.6327534379516638,0.4228078436582899,0.14616031213973646,0.7849084479117067,0.279239982956,0.6770225011670391
R0122,IN,en,65,F,secondary,desktop,ads,117.60896230259345,132.7518626804639,117.41493031644447,0.6705900693340293,0.3561767263868313,0.6774275299190766,0.3906036513273999,0.3086185310227617,0.38652487243064976,0.5190722507186517,0.3223190964118069,0.9630085574031145,0.3179003716012665
R0123,IN,en,23,M,bachelor,desktop,organic,101.16170933781443,103.92042353017047,113.11276219533129,0.34918376175200105,0.8641303627658753,0.524738076753819,0.4092547136403695,0.42808037882446465,0.77265426849233,0.5761826282375704,0.5342932061802905,0.32692187155083907,0.8227398656116518
R0124,IN,en,36,M,secondary,mobile,panel,124.08405536022231,82.86703388239604,133.63481312592077,0.40893674186211076,0.6288023447528917,0.8257928200071318,0.3446478188171604,0.6622998618438746,0.7484197442694572,0.46981992306798986,0.2496720569232703,0.8497665233526166,0.8468782148745356
R0125,IN,en,43,F,bachelor,desktop,panel,96.2763172120327,84.90115965066856,106.98147268011003,0.865729793785987,0.2974718063119973,0.3193220597180389,0.4599082395401335,0.5745403572824418,0.6483062286581255,0.3302913969188326,0.28396996183470785,0.3455828944810967,0.5295304225114162
R0126,IN,en,48,F,phd,desktop,panel,84.59643378193539,138.3867341761884,89.19460396683725,0.1979645920537784,0.7916108941592226,0.9495453722631849,0.5033374940139765,0.5293055966975965,0.3892777215822381,0.1930620943227163,0.587062987222416,0.25999775284600124,0.640385967754022
R0127,DE,de,47,M,secondary,mobile,ads,90.75423148640661,116.0798630822095,88.20706044513008,0.2120029732888924,0.611915492720691,0.7306136430390553,0.6167660798515194,0.4087742890759253,0.1371454643899726,0.44738010057469235,0.6103888202254811,0.37280449268556554,0.650390290151257
R0128,DE,de,30,M,phd,desktop,ads,101.50563392234545,92.54925793942142,94.03879145616486,0.33950741567074133,0.8600749862890362,0.624793260008265,0.7357897803889991,0.6316905666410442,0.41249684069323544,0.21142379166567912,0.38363811089901817,0.39701081366618335,0.6219581561335173
R0129,US,en,24,M,bachelor,mobile,panel,105.75384293554826,99.5872005658061,102.50571782632537,0.3781238292630162,0.5202101522434645,0.5921682104176218,0.35082193944001305,0.35834164864256823,0.3348057046735783,0.7199866150077863,0.17694675091061404,0.6864806580734,0.4971218287911641
R0130,DE,de,20,M,master,mobile,organic,102.83123301308072,95.86600065338756,67.76052054051632,0.7217995721478107,0.44320584695327914,0.3982877162580585,0.15832701027030882,0.4186445680853583,0.3727113737268168,0.74066187882254,0.7516289191125978,0.4585010255799899,0.21056024690516584
R0131,DE,de,29,M,bachelor,mobile,ads,111.23413011275822,131.47972570018004,87.48400556188564,0.9580296642119999,0.2289838727334086,0.3845053383280944,0.639941749213631,0.5345239635478385,0.7431702240264105,0.667305730513433,0.1566832906054792,0.795093378708175,0.3202881447605903
R0132,US,en,64,F,phd,desktop,panel,121.16655568141931,108.36184402618406,107.41620067622512,0.7486099617139146,0.4601458466434817,0.26959144802838936,0.5395925762375369,0.7405394251454107,0.5092785664937687,0.5448400441368361,0.5466536963852191,0.646681936079232,0.19976120821409005
R0133,RU,ru,64,F,master,mobile,ads,103.30894618290665,118.9982804776007,124.22915736325356,0.803371070085652,0.237380240935352,0.5797219260992852,0.18643268073785552,0.7827475280082218,0.332621506331175,0.6148165699064231,0.5771024440398701,0.8318517501692548,0.3706715942657322
R0134,DE,de,36,F,secondary,mobile,panel,100.00399005010036,129.05058476434664,90.71712247822535,0.43946467475953394,0.1935075879385835,0.06561436741927723,0.2966171775155101,0.4815972567966655,0.7675426257110092,0.9187352474960938,0.4736752947325244,0.8845307344801294,0.17928183833038608
R0135,DE,de,40,M,bachelor,desktop,organic,96.38026135315737,95.69898735625283,80.53635718347195,0.16021434773968088,0.6977218702219953,0.6290038885680515,0.425205961173513,0.20841484509314243,0.38397875711830953,0.7282654223864848,0.723983726146897,0.40593579105891103,0.8007872333701332
R0136,US,en,33,F,phd,mobile,organic,116.50739118827437,113.33485729405635,106.0246389958301,0.3105606764987009,0.36580506889515324,0.27789856546256825,0.2765397801175839,0.35145485593279974,0.9200272876655456,0.48592611016161263,0.46392339772588354,0.7300761460961346,0.805545225340679
R0137,IN,en,55,F,phd,desktop,panel,110.42376574504146,66.8588138322601,95.61052387982181,0.8390987673223868,0.45836397655403643,0.14889847609855997,0.28694019135518417,0.41545395496065474,0.756093204933182,0.7409373586324638,0.6356816660719391,0.8701607749565942,0.22230353585918736
R0138,IN,en,49,F,bachelor,mobile,organic,92.96131892394136,82.20529295509016,118.16365415143666,0.5248832505300624,0.43443758332395627,0.5042189996541558,0.47027470687533157,0.33055920136768835,0.655041798595264,0.7312068337104566,0.5690423998067242,0.6580394752250309,0.504955162616259
R0139,RU,ru,55,M,phd,mobile,panel,75.67051697236153,110.50923594920786,117.95678869355689,0.531612945508701,0.5952945033115026,0.3263668659438489,0.678357815933009,0.14774226294390375,0.2826031007552884,0.4140992534455117,0.7879135043007338,0.4007622908699708,0.8361175025332522
R0140,RU,ru,33,F,secondary,mobile,panel,106.19396191021335,105.81708851030562,94.85827122546435,0.2136688042313478,0.9073516105957381,0.3068405655227807,0.4927659257117814,0.6432000271436168,0.5954657560961426,0.28012014096691806,0.47244726409945514,0.3536865170755751,0.688749142854627
R0141,RU,ru,63,M,bachelor,mobile,ads,101.61061091974246,86.85310260293949,87.04204839359224,0.2964032475888869,0.19731764086729767,0.7308887916418835,0.2866738521586488,0.41609725900733213,0.7063057153292542,0.5064873931088579,0.407254173006384,0.6885919761852635,0.7628724307363927
R0142,RU,ru,32,M,phd,mobile,panel,117.39328169181076,126.92636525792342,87.63777265840942,0.7298041275790845,0.26444212064780287,0.4243464619854266,0.25375123527040067,0.3651920205944662,0.6066597630029447,0.42084967741423635,0.2691848408571669,0.6092552483357507,0.2844188894618722
R0143,DE,de,54,M,master,desktop,ads,107.66760712297639,116.25046338633027,114.35521241321996,0.5563390944308828,0.44183049190379764,0.24001715031765475,0.6684152604804768,0.46824353823194603,0.7373694753550958,0.8078708799959023,0.4564507364059427,0.6523054609988347,0.40684734991071114
R0144,IN,en,55,F,bachelor,desktop,organic,87.93476808637175,96.58190315996391,95.13318051371999,0.46819972855645264,0.560017263603591,0.8352026843641465,0.6937130754316179,0.5583247561487182,0.34912060243542037,0.6675545955525366,0.3114589091444967,0.7603643025998658,0.6355567146619769
R0145,US,en,49,M,master,mobile,ads,102.06218567348432,114.3917946902526,95.60264902645686,0.33885011413113014,0.7331496964525189,0.8213152411070157,0.446601078607762,0.40028419726309655,0.29968879591158465,0.6481057340993879,0.6654101678309629,0.7287598632745697,0.6586928317477577
R0146,DE,de,47,M,bachelor,mobile,ads,108.27677617884842,92.99923642590622,103.8229391530808,0.3816580697558801,0.1831867689719971,0.7871930560313682,0.40358071176064236,0.695037780916189,0.5518011962857912,0.7857299492342287,0.4918045568255599,0.7369197557294109,0.24187610313553526
R0147,DE,de,41,M,secondary,desktop,ads,96.8313025891985,108.34618486938601,106.62022554850822,0.7747371283207101,0.1289560613041583,0.3655738211151231,0.6043285260503916,0.32140457808973705,0.6036268642432577,0.6192699753400933,0.2729560688442698,0.44873574566402624,0.5425563502639609
R0148,RU,ru,33,F,secondary,mobile,panel,115.97603291439142,85.36081519419945,88.0967199309039,0.490194734587777,0.9089937942429731,0.4422687637757443,0.33765026013989513,0.6282985735306076,0.8325218555062182,0.148508668068081,0.6019936307711932,0.36290481228797544,0.8694493951421233
R0149,RU,ru,47,F,bachelor,mobile,panel,130.49378745289658,117.65965479242088,103.11815903683963,0.20733921580549622,0.6698379453069048,0.6179432921602834,0.5817150380293415,0.37185545073483267,0.36492001705131005,0.7213768647664472,0.44622600959183206,0.42961164648118333,0.10989308001374622
R0150,DE,de,20,F,bachelor,desktop,organic,93.01657480351942,97.0761563520434,95.24620772867281,0.6822313678208463,0.6508439259484452,0.7703992185188073,0.6979360820278865,0.29826458473708695,0.45744266504263514,0.49168799150568365,0.8276791227869039,0.5814153694197427,0.47353442889930114
R0151,US,en,57,M,phd,mobile,panel,79.59722904149734,106.0731736363574,107.99811415869894,0.328326051309605,0.6860931902216635,0.6618604628541833,0.209447215271061,0.07109781247836658,0.10452634676669172,0.5664028160240332,0.41780300900038636,0.41664691241175317,0.3581059997702006
R0152,US,en,55,F,bachelor,desktop,ads,105.3114929621554,96.46243127446076,97.79099066996454,0.3608188718622954,0.6489090680122058,0.6187420276915909,0.4302226060574105,0.6966384917658031,0.07287637609300812,0.16416698632222207,0.41784382604508924,0.45558289449944944,0.11990314874755835
R0153,RU,ru,23,F,secondary,mobile,organic,81.25968263423353,124.63653953727218,84.29460357798297,0.20286912261460208,0.61012479085136,0.6727324790159862,0.5795241894128724,0.4044318553707268,0.5513424429051144,0.12851163734118382,0.9542952582048359,0.753907698152781,0.30998675826107763
R0154,US,en,46,F,phd,desktop,panel,84.3904682969441,90.45490764328424,90.66516208064213,0.6437663792173156,0.6721328889820775,0.5789375426441288,0.5611349402641905,0.7273852978938931,0.3574212999563073,0.6521462612486778,0.1708648387693751,0.5318876143114603,0.24872457452490618
R0155,US,en,26,F,secondary,mobile,organic,112.4012599653107,100.79233559281498,113.15775473239968,0.179886859297134,0.8919691860857115,0.5021808987138847,0.6029391671705038,0.47266632376360407,0.7960698171580833,0.6704903153750628,0.6538500214236158,0.3503008104159068,0.3966239164409156
R0156,US,en,52,F,master,mobile,organic,108.3365117537412,93.37503001006553,103.5452670038014,0.7057314521090564,0.47184075726411123,0.8108475077278324,0.0640284431999065,0.39542672614654223,0.304422673686586,0.5996314909517209,0.17447690419383577,0.45606286308274646,0.8229197689947861
R0157,US,en,35,F,secondary,mobile,organic,78.55632251414704,103.41605722843042,100.71554025541815,0.768437598515349,0.8161542054685156,0.4895094675708736,0.37636520486316033,0.7695942926799516,0.3232037104854505,0.638360793055421,0.7513191529657499,0.3790561005698716,0.5910440702049156
R0158,IN,en,45,F,bachelor,mobile,panel,85.57673392019596,87.00434452742796,120.10226874615354,0.6218127256649628,0.7194069233300415,0.32304562383293095,0.713555832458887,0.5673112829853458,0.8928694854222754,0.5053128983609587,0.6767012525972157,0.5913106797514622,0.4580134289320969
R0159,DE,de,31,M,bachelor,desktop,ads,110.42465515555256,71.47833455519155,94.732325980339,0.2919187070702224,0.6603879276188632,0.1356044076420757,0.5398454793968551,0.6981433242727875,0.43745512758253924,0.6374344788516988,0.5029282814688345,0.6622513089181654,0.07590988300237343
R0160,US,en,31,F,secondary,mobile,panel,105.5215626181596,97.6744516294519,113.96970366100228,0.33379456789217693,0.4698813975553214,0.4198530352935836,0.27309473475577456,0.6497589549416766,0.20378950292473386,0.2692067488659585,0.1574131516702474,0.531193944662594,0.7492435454877462
R0161,IN,en,53,M,phd,mobile,ads,94.99148076585759,122.25380007585078,85.67044019109359,0.4779358380178907,0.4249168108858951,0.8594377405188868,0.32068875774508604,0.4651388106288045,0.2602927205308605,0.29538756958994844,0.15667762187621184,0.7583589911597641,0.05386373117721345
R0162,IN,en,42,M,master,mobile,organic,79.68618775929778,108.73917721914708,88.30668443199907,0.46907157879922406,0.6863166716624117,0.4014804694199913,0.31795006048640456,0.18574664146143713,0.507927895240049,0.8788025835291333,0.5046905816907761,0.8293923831177992,0.22886792228331146
R0163,RU,ru,52,M,master,desktop,panel,107.79979714148304,96.74067565059237,122.58752680725902,0.6269198665623079,0.8058955006197728,0.16678109794980997,0.706904489493583,0.11291414963727732,0.6842164107882084,0.5427619432054122,0.3032307382522829,0.760333356478731,0.1588248471890541
R0164,IN,en,35,M,master,mobile,organic,76.5829671081994,108.57777994882565,107.34578303132089,0.5598654558308264,0.5339552144098058,0.39638234176648796,0.4255702613770094,0.20265757828707592,0.3591579318030782,0.6296184001734914,0.3961191845918206,0.3326347309939415,0.6968261507842495
R0165,US,en,26,F,bachelor,desktop,organic,106.44970128997022,89.51972552760425,105.66023250786219,0.15346490275542746,0.6505605153671279,0.6409054739831127,0.3009855357090301,0.7287387765766596,0.5882438049314451,0.7954479314907478,0.4933898546258849,0.2753523431594672,0.5215753352812875
R0166,DE,de,51,M,phd,mobile,ads,122.71469115375123,90.2440355457292,114.47311357710268,0.39756417827139917,0.729997822034375,0.745323979259671,0.47617906208886795,0.8409015929561642,0.8712567595880747,0.5642809635313191,0.5146201763715992,0.3873820537809408,0.465283420325113
R0167,RU,ru,19,F,phd,mobile,ads,109.6465875360409,119.48440922724478,125.42208432111886,0.8065354700121913,0.26569949286702793,0.14650738459902277,0.2957136754086683,0.33167503430325307,0.8666079949889427,0.6754726042843189,0.7018983083478317,0.7888497648691922,0.6844825988940464
R0168,US,en,52,M,bachelor,desktop,panel,110.13775590349805,112.62755371961899,91.7608761695146,0.6859831304191173,0.5931042999472477,0.4579014216166922,0.3212578515554078,0.19132854004781302,0.5462528698374828,0.4690385658862307,0.5511356103723327,0.32515887617504263,0.6556045262174003
R0169,IN,en,18,F,bachelor,desktop,ads,85.91154251865439,107.07591647412386,91.31764218592835,0.6719973547635294,0.26389650115719243,0.8683276917969278,0.7111314103705946,0.2997237469277228,0.26934133608623534,0.340018081046473,0.7551534665491922,0.36256863693532415,0.2878462733457035
R0170,US,en,21,M,master,desktop,panel,125.96771013936768,99.68109915882366,105.35188685678379,0.6759224421236976,0.3265138530022071,0.3452028669323926,0.20737157639312676,0.3627792707599674,0.8356799744604723,0.7517813158386641,0.5369303980906084,0.5005609261329711,0.5501665122093357
R0171,DE,de,26,F,secondary,desktop,panel,111.1368741045833,88.16973924696275,113.7848549366495,0.5318228931123584,0.2563853416330766,0.4673950727219332,0.8183284534297769,0.50129767909032,0.6351654819190307,0.35760378978227997,0.37730334096665125,0.8944883801469004,0.4580668760989896
R0172,DE,de,36,M,secondary,mobile,organic,103.66615632890895,85.45864504382067,89.46526106937864,0.48629853762219755,0.3021985630578883,0.7533692937975246,0.5327985501071625,0.6331468426053478,0.6264148167871179,0.6703744907184348,0.1510993266904891,0.897290462778767,0.465332058107767
R0173,US,en,56,M,secondary,desktop,ads,114.00502024465855,112.94897101826294,89.24998079962828,0.37203154156629525,0.3698922870735809,0.5545056676433548,0.2509013770479315,0.3690306273001501,0.7158023275284756,0.588798162432595,0.2571053465056327,0.46175160156704237,0.23547758338950153
R0174,US,en,59,F,bachelor,mobile,organic,65.18095343167977,118.48404891551453,89.89115436237094,0.7589174563445843,0.681289133981091,0.3623262662354269,0.6456733128721565,0.16458702733658273,0.44085782922087424,0.3203439782621014,0.6746057028987718,0.08094828605757502,0.6552702918872013
R0175,US,en,36,M,secondary,mobile,panel,92.86108245547172,111.79851270218143,84.93556551661958,0.4039585557510939,0.7857441414437423,0.8336518146562811,0.2526545730984945,0.6721933208725681,0.46437367827414416,0.48422939949915456,0.5225842856989158,0.5276103702955703,0.7989627227375358
R0176,RU,ru,54,F,phd,desktop,ads,89.17032615598336,77.75063521719554,97.61377437397203,0.4694165740998314,0.6897184419529329,0.480687103084359,0.40515364530621667,0.5400144398325849,0.7621466868227297,0.5748021678147446,0.7118876752858095,0.48258693481354525,0.4477547047461571
R0177,IN,en,21,M,bachelor,mobile,panel,86.24712379151333,94.01743326917146,96.11716417356031,0.4029842022562123,0.17581696517698675,0.5187266970582826,0.4587420076544483,0.1739695445350028,0.5094747947813472,0.5887034826803647,0.6518352998918855,0.08500261302000026,0.36313736008888386
R0178,IN,en,40,F,secondary,mobile,panel,99.23154274546117,97.52782269194122,99.87611103593251,0.479483887027118,0.4091450682708432,0.6101768147481275,0.7605443523597261,0.6989602264233954,0.8074501200240028,0.8347443171401236,0.6625461635183297,0.5825945552119324,0.27296756809595835
R0179,IN,en,46,F,phd,desktop,organic,129.21817092011634,91.48739835183493,94.94105803264681,0.5030350027357713,0.4817141064695765,0.7254287951322903,0.24869133896934983,0.49161161152823074,0.8062331890235797,0.3023723095644919,0.25634391224859243,0.38878311402018684,0.6001292431704498
R0180,US,en,30,M,phd,mobile,organic,78.50134425930382,97.27126587301649,111.97406426570501,0.8113684934927236,0.3518283898125975,0.8636339154055881,0.3426461649884139,0.49398502350137996,0.8318259252066179,0.7909047813707244,0.14487753884543003,0.7257399077663984,0.5446591592594556
R0181,US,en,52,M,bachelor,desktop,organic,104.8868485655178,78.96577879899837,70.7460284772583,0.8316540197551684,0.09440223196698203,0.5898042158927704,0.599366666484864,0.7739826225492518,0.8065205031809028,0.30393787746868783,0.18985739843410027,0.7108282165031159,0.21135287575186656
R0182,RU,ru,32,M,phd,desktop,panel,98.14919281189823,112.01433803515216,131.1682241115431,0.46391800618143697,0.4555824016731002,0.40498784389811776,0.6369198772139472,0.43761676111034237,0.6637669401766527,0.7719382185180984,0.4223428743416468,0.41659505393166396,0.5590672215168783
R0183,US,en,65,M,master,desktop,ads,131.53038138112288,96.12225591628167,90.11590181684174,0.47605609593799875,0.22289721611240615,0.4643113173279497,0.45025275370544465,0.7367966440289007,0.5022493823338675,0.4656239113909564,0.5964149074124901,0.7291429827936157,0.5202012984876431
R0184,RU,ru,22,F,master,desktop,panel,95.18754713215328,76.97741103266411,105.09284168384164,0.5366086059104166,0.2541533002934659,0.32963315533373877,0.5793578330907695,0.6104060953579344,0.4826058234922028,0.674432542330037,0.17162184105620878,0.7904240590991376,0.26247868649069306
R0185,IN,en,42,M,phd,desktop,organic,81.84443493086405,93.7730576698592,72.53661075295514,0.32592487979314994,0.915422307263441,0.7177030362935068,0.3771439240278866,0.26018470748466277,0.11817666814452889,0.2111911715064562,0.3683101592984698,0.30822342898730465,0.6809364548589876
R0186,DE,de,18,M,phd,desktop,ads,115.8475299271832,105.42356142436765,85.34264945995326,0.11402799417979316,0.7194512769825193,0.8032879599170741,0.18964075333655095,0.776004954065832,0.1983912830396344,0.43050757217564045,0.22591510451078448,0.6384233846805641,0.3008544944570666
R0187,US,en,63,F,master,desktop,panel,83.62259077251574,99.07034532619961,90.13824616993412,0.37451386787607427,0.8040309933154247,0.17624924371904085,0.6339434102525852,0.6248955799224203,0.36127216957398267,0.5011764141505671,0.7238470648807769,0.17569377302787784,0.36426543796437016
R0188,IN,en,37,M,bachelor,desktop,ads,117.39057436754408,92.7702958738161,116.62257480815906,0.39924637135148744,0.8068006536148637,0.5944548958493213,0.47661925541335454,0.7325577393768581,0.5582141399537515,0.7701370108381999,0.2869409522525074,0.36303834335242163,0.8101355964248966
R0189,US,en,32,F,master,mobile,panel,90.6955289568654,119.45955337906398,100.15478285384165,0.5113736037636207,0.2835680889466767,0.48420836875780615,0.4301389419884705,0.13251651481469537,0.5706468070509354,0.6771482260703204,0.6730681558751326,0.375828909648947,0.7447455252882561
R0190,US,en,55,F,master,mobile,organic,85.33612822125434,105.4907011429476,84.85772337337819,0.5919673816745941,0.27542379383948357,0.7084034049989497,0.6344365500402058,0.3425024348723707,0.5293459738158808,0.45190479632568115,0.19537728835457574,0.6546415488279936,0.19403567735074895
R0191,RU,ru,38,M,bachelor,mobile,ads,97.63750622794574,110.12641351172414,112.2648957489319,0.7483723340754873,0.17644050707297207,0.5942162841783135,0.4240940944560078,0.5146674905402472,0.2702959652087375,0.427621580511574,0.7245357349681368,0.1801166664991037,0.650290973274066
R0192,IN,en,48,F,secondary,mobile,ads,132.61070144198607,94.96928966849033,89.64499119235685,0.39973625501253734,0.8067185460144173,0.817417301366034,0.6475114377930055,0.803584388555087,0.5278544500043509,0.5889326753869962,0.6584914101872982,0.4467737537425777,0.864014765208914
R0193,US,en,26,F,master,desktop,panel,131.65703800286755,71.71043101571615,106.04411580108783,0.8144798878859415,0.4117735275051135,0.8574853270814583,0.7234656120089881,0.7438678384985384,0.3982899609856972,0.35702634853865506,0.2442564213886643,0.9372062957359201,0.5549769966415322
R0194,DE,de,19,M,secondary,desktop,ads,73.49244762537317,104.269170230455,130.36874088559708,0.9185051515702313,0.3308792743809633,0.0978469816859364,0.36611501709439936,0.48352829563957206,0.6771113427108393,0.7405316821996719,0.689769361307465,0.5348715539775519,0.35100770749010896
R0195,DE,de,35,F,phd,mobile,panel,108.6068414797166,96.55859075972066,107.84592436725245,0.762283771074468,0.7392850303433978,0.7351945297368367,0.6599946271197555,0.3363273791359533,0.23000181385087512,0.4804965829176316,0.5627563336425726,0.8627767697701775,0.6505575166647698
R0196,US,en,47,M,bachelor,desktop,panel,102.17650049662049,83.70938997887642,94.9480371465995,0.28470953588870285,0.5737132396071102,0.39154507610739203,0.35623187662296535,0.8167863793475069,0.7496626692815219,0.6095367886308268,0.6183705038707458,0.30339072979343296,0.6917220311451898
R0197,RU,ru,51,M,master,mobile,organic,84.61167868736088,99.01762034054693,99.71115380586285,0.7048013535409188,0.4909394127242247,0.7413743813893191,0.3871733402632115,0.1908512281202855,0.1870394698525884,0.398241213704246,0.30015769661801867,0.7171490595478418,0.6208652799845401
R0198,IN,en,54,F,bachelor,mobile,organic,121.31433274567686,90.57139700521883,87.23930802284939,0.3695872419519991,0.723793875578038,0.5468183102359012,0.6583847596166496,0.8229088226718418,0.28347969488898983,0.2505619915131948,0.3783794150961999,0.34611708820904863,0.6804223616339015
R0199,IN,en,20,M,secondary,mobile,organic,92.6495456636062,94.88290265626942,117.28119193622692,0.2532287551409483,0.9492101565154164,0.6489566662339613,0.2813610982816981,0.6739767958025581,0.7747737994379972,0.6638417832813395,0.2884829059514207,0.5329909512632685,0.3059508349054653
R0200,RU,ru,35,M,phd,desktop,panel,110.17893412250588,101.1242737141332,96.26417027856274,0.4680299111937239,0.4601014645286809,0.5983371235312442,0.3686585585693504,0.49178084410685136,0.3318676666277651,0.38487290452662143,0.7138634016173955,0.5374057196530414,0.11894608770465434
R0201,DE,de,43,F,master,desktop,organic,117.91156233183204,65.44923198513607,121.81985968671164,0.49623503246496353,0.5101134412928684,0.3708113135809287,0.8039296131454193,0.8793332887493506,0.7613647141999759,0.599060892407123,0.7831962672095749,0.6952479256016247,0.41099461766207057
